Date,Campaign,Spend,Clicks,Impressions,Conversions
2024-11-02,Prospecting_Lookalike,657.42,700,38313,14
2024-11-02,Retargeting_Catalog,711.71,757,41477,15
2024-11-02,AdvantagePlus_Shopping,885.95,943,51632,19
2024-11-03,Prospecting_Lookalike,731.46,867,42475,15
2024-11-03,Retargeting_Catalog,822.52,975,47762,17
2024-11-03,AdvantagePlus_Shopping,1057.33,1254,61397,22
2024-11-04,Prospecting_Lookalike,756.22,898,53789,18
2024-11-04,Retargeting_Catalog,737.24,875,52439,17
2024-11-04,AdvantagePlus_Shopping,859.23,1020,61116,20
2024-11-05,Prospecting_Lookalike,749.86,852,49402,18
2024-11-05,Retargeting_Catalog,468.55,532,30869,11
2024-11-05,AdvantagePlus_Shopping,624.77,710,41161,15
2024-11-06,Prospecting_Lookalike,759.36,871,44638,17
2024-11-06,Retargeting_Catalog,696.57,799,40948,16
2024-11-06,AdvantagePlus_Shopping,797.08,915,46856,18
2024-11-07,Prospecting_Lookalike,936.54,1032,62617,21
2024-11-07,Retargeting_Catalog,511.34,563,34188,11
2024-11-07,AdvantagePlus_Shopping,1025.31,1130,68552,23
2024-11-08,Prospecting_Lookalike,726.16,860,47024,20
2024-11-08,Retargeting_Catalog,563.79,668,36509,15
2024-11-08,AdvantagePlus_Shopping,730.72,866,47320,20
2024-11-09,Prospecting_Lookalike,1296.14,1476,85899,34
2024-11-09,Retargeting_Catalog,1063.6,1211,70487,28
2024-11-09,AdvantagePlus_Shopping,1100.63,1253,72942,29
2024-11-10,Prospecting_Lookalike,1000.4,1138,64988,28
2024-11-10,Retargeting_Catalog,667.13,758,43338,18
2024-11-10,AdvantagePlus_Shopping,860.72,979,55914,24
2024-11-11,Prospecting_Lookalike,549.06,656,33624,12
2024-11-11,Retargeting_Catalog,452.96,541,27738,10
2024-11-11,AdvantagePlus_Shopping,609.31,728,37314,13
2024-11-12,Prospecting_Lookalike,1093.62,1293,74959,27
2024-11-12,Retargeting_Catalog,661.72,782,45356,16
2024-11-12,AdvantagePlus_Shopping,1164.75,1377,79835,28
2024-11-13,Prospecting_Lookalike,931.85,1096,56008,26
2024-11-13,Retargeting_Catalog,634.57,746,38140,18
2024-11-13,AdvantagePlus_Shopping,837.43,985,50333,23
2024-11-14,Prospecting_Lookalike,788.06,984,69833,17
2024-11-14,Retargeting_Catalog,716.0,894,63448,16
2024-11-14,AdvantagePlus_Shopping,991.29,1238,87843,22
2024-11-15,Prospecting_Lookalike,800.08,958,63310,18
2024-11-15,Retargeting_Catalog,567.58,680,44912,13
2024-11-15,AdvantagePlus_Shopping,954.03,1143,75493,22
2024-11-16,Prospecting_Lookalike,372.21,408,30598,8
2024-11-16,Retargeting_Catalog,322.07,353,26476,7
2024-11-16,AdvantagePlus_Shopping,540.34,593,44421,12
2024-11-17,Prospecting_Lookalike,1097.5,1230,78556,31
2024-11-17,Retargeting_Catalog,943.61,1058,67541,27
2024-11-17,AdvantagePlus_Shopping,1075.4,1206,76974,31
2024-11-18,Prospecting_Lookalike,860.91,1040,47941,20
2024-11-18,Retargeting_Catalog,826.87,999,46045,19
2024-11-18,AdvantagePlus_Shopping,1101.25,1331,61325,26
2024-11-19,Prospecting_Lookalike,1035.58,1218,67845,29
2024-11-19,Retargeting_Catalog,534.83,629,35038,15
2024-11-19,AdvantagePlus_Shopping,951.37,1119,62328,26
2024-11-20,Prospecting_Lookalike,868.73,977,59023,21
2024-11-20,Retargeting_Catalog,716.08,805,48651,17
2024-11-20,AdvantagePlus_Shopping,979.22,1101,66530,23
2024-11-21,Prospecting_Lookalike,1232.26,1420,72578,27
2024-11-21,Retargeting_Catalog,1279.48,1474,75360,28
2024-11-21,AdvantagePlus_Shopping,1487.22,1713,87595,33
2024-11-22,Prospecting_Lookalike,776.28,880,44343,24
2024-11-22,Retargeting_Catalog,711.82,807,40661,22
2024-11-22,AdvantagePlus_Shopping,901.24,1021,51481,27
2024-11-23,Prospecting_Lookalike,816.79,937,60246,20
2024-11-23,Retargeting_Catalog,694.07,796,51194,17
2024-11-23,AdvantagePlus_Shopping,978.38,1122,72165,24
2024-11-24,Prospecting_Lookalike,718.42,836,36382,18
2024-11-24,Retargeting_Catalog,714.72,832,36195,18
2024-11-24,AdvantagePlus_Shopping,1193.5,1389,60441,31
2024-11-25,Prospecting_Lookalike,676.37,801,43216,18
2024-11-25,Retargeting_Catalog,460.8,546,29442,12
2024-11-25,AdvantagePlus_Shopping,884.85,1048,56536,23
2024-11-26,Prospecting_Lookalike,854.57,1065,56640,24
2024-11-26,Retargeting_Catalog,557.25,694,36934,15
2024-11-26,AdvantagePlus_Shopping,822.49,1025,54513,23
2024-11-27,Prospecting_Lookalike,618.48,704,37089,18
2024-11-27,Retargeting_Catalog,482.08,549,28909,14
2024-11-27,AdvantagePlus_Shopping,655.3,746,39297,19
2024-11-28,Prospecting_Lookalike,933.87,1110,58455,28
2024-11-28,Retargeting_Catalog,838.26,996,52471,25
2024-11-28,AdvantagePlus_Shopping,1332.3,1583,83395,40
2024-11-29,Prospecting_Lookalike,1389.93,1772,105779,35
2024-11-29,Retargeting_Catalog,1359.54,1733,103466,34
2024-11-29,AdvantagePlus_Shopping,1434.08,1828,109139,36
2024-11-30,Prospecting_Lookalike,1331.22,1607,72311,41
2024-11-30,Retargeting_Catalog,1501.21,1812,81545,46
2024-11-30,AdvantagePlus_Shopping,1845.31,2227,100236,57
2024-12-01,Prospecting_Lookalike,641.53,725,41625,14
2024-12-01,Retargeting_Catalog,678.1,766,43998,15
2024-12-01,AdvantagePlus_Shopping,819.65,926,53181,18
2024-12-02,Prospecting_Lookalike,730.6,944,47433,21
2024-12-02,Retargeting_Catalog,758.92,981,49272,21
2024-12-02,AdvantagePlus_Shopping,852.24,1101,55330,24
2024-12-03,Prospecting_Lookalike,940.38,1162,68187,22
2024-12-03,Retargeting_Catalog,782.46,967,56737,18
2024-12-03,AdvantagePlus_Shopping,945.88,1169,68586,22
2024-12-04,Prospecting_Lookalike,813.77,951,56967,22
2024-12-04,Retargeting_Catalog,557.68,651,39040,15
2024-12-04,AdvantagePlus_Shopping,1130.3,1321,79126,31
2024-12-05,Prospecting_Lookalike,709.94,783,35917,16
2024-12-05,Retargeting_Catalog,472.12,520,23885,11
2024-12-05,AdvantagePlus_Shopping,1060.29,1169,53641,24
2024-12-06,Prospecting_Lookalike,838.61,942,52984,18
2024-12-06,Retargeting_Catalog,521.2,585,32930,11
2024-12-06,AdvantagePlus_Shopping,888.2,997,56117,19
2024-12-07,Prospecting_Lookalike,999.77,1098,61263,26
2024-12-07,Retargeting_Catalog,789.05,867,48350,20
2024-12-07,AdvantagePlus_Shopping,1338.58,1470,82024,35
2024-12-08,Prospecting_Lookalike,530.07,617,33257,15
2024-12-08,Retargeting_Catalog,490.4,571,30768,14
2024-12-08,AdvantagePlus_Shopping,868.68,1011,54503,25
2024-12-09,Prospecting_Lookalike,728.69,865,37302,21
2024-12-09,Retargeting_Catalog,490.62,582,25115,14
2024-12-09,AdvantagePlus_Shopping,796.76,946,40786,23
2024-12-10,Prospecting_Lookalike,703.7,796,35637,15
2024-12-10,Retargeting_Catalog,604.34,683,30606,12
2024-12-10,AdvantagePlus_Shopping,895.02,1012,45327,19
2024-12-11,Prospecting_Lookalike,596.9,733,35648,18
2024-12-11,Retargeting_Catalog,472.05,579,28191,14
2024-12-11,AdvantagePlus_Shopping,893.36,1097,53353,27
2024-12-12,Prospecting_Lookalike,882.44,1087,45888,22
2024-12-12,Retargeting_Catalog,580.08,715,30165,15
2024-12-12,AdvantagePlus_Shopping,1041.7,1284,54170,27
2024-12-13,Prospecting_Lookalike,931.16,1158,71901,30
2024-12-13,Retargeting_Catalog,550.33,684,42495,17
2024-12-13,AdvantagePlus_Shopping,922.45,1147,71229,29
2024-12-14,Prospecting_Lookalike,822.67,920,47656,21
2024-12-14,Retargeting_Catalog,731.15,817,42355,18
2024-12-14,AdvantagePlus_Shopping,929.08,1039,53821,23
2024-12-15,Prospecting_Lookalike,966.15,1183,65172,26
2024-12-15,Retargeting_Catalog,624.58,764,42131,17
2024-12-15,AdvantagePlus_Shopping,959.48,1174,64723,26
2024-12-16,Prospecting_Lookalike,433.51,487,33675,10
2024-12-16,Retargeting_Catalog,300.47,337,23341,7
2024-12-16,AdvantagePlus_Shopping,509.55,572,39582,12
2024-12-17,Prospecting_Lookalike,686.7,802,42383,17
2024-12-17,Retargeting_Catalog,517.27,604,31926,13
2024-12-17,AdvantagePlus_Shopping,890.77,1040,54979,22
2024-12-18,Prospecting_Lookalike,906.69,1013,59572,20
2024-12-18,Retargeting_Catalog,439.94,491,28905,10
2024-12-18,AdvantagePlus_Shopping,819.42,916,53838,18
2024-12-19,Prospecting_Lookalike,637.28,790,37537,15
2024-12-19,Retargeting_Catalog,360.46,447,21232,8
2024-12-19,AdvantagePlus_Shopping,696.88,864,41048,16
2024-12-20,Prospecting_Lookalike,578.63,701,40749,14
2024-12-20,Retargeting_Catalog,424.52,514,29896,10
2024-12-20,AdvantagePlus_Shopping,670.16,812,47195,17
2024-12-21,Prospecting_Lookalike,541.2,623,36458,15
2024-12-21,Retargeting_Catalog,410.47,472,27651,11
2024-12-21,AdvantagePlus_Shopping,849.42,978,57222,23
2024-12-22,Prospecting_Lookalike,530.17,636,30212,12
2024-12-22,Retargeting_Catalog,447.52,537,25501,10
2024-12-22,AdvantagePlus_Shopping,719.97,864,41027,16
2024-12-23,Prospecting_Lookalike,665.48,886,49634,21
2024-12-23,Retargeting_Catalog,434.41,578,32399,14
2024-12-23,AdvantagePlus_Shopping,651.81,868,48614,21
2024-12-24,Prospecting_Lookalike,626.0,787,38729,17
2024-12-24,Retargeting_Catalog,563.84,709,34884,15
2024-12-24,AdvantagePlus_Shopping,850.55,1069,52622,23
2024-12-25,Prospecting_Lookalike,617.94,767,40695,17
2024-12-25,Retargeting_Catalog,572.22,710,37684,16
2024-12-25,AdvantagePlus_Shopping,695.61,863,45810,20
2024-12-26,Prospecting_Lookalike,545.22,674,35725,15
2024-12-26,Retargeting_Catalog,569.08,703,37288,16
2024-12-26,AdvantagePlus_Shopping,718.53,888,47081,20
2024-12-27,Prospecting_Lookalike,549.88,626,35790,14
2024-12-27,Retargeting_Catalog,551.63,628,35903,14
2024-12-27,AdvantagePlus_Shopping,720.26,820,46879,19
2024-12-28,Prospecting_Lookalike,455.02,526,27724,11
2024-12-28,Retargeting_Catalog,313.46,362,19099,7
2024-12-28,AdvantagePlus_Shopping,464.7,538,28314,11
2024-12-29,Prospecting_Lookalike,644.32,752,42400,16
2024-12-29,Retargeting_Catalog,835.49,975,54981,21
2024-12-29,AdvantagePlus_Shopping,947.01,1105,62320,24
2024-12-30,Prospecting_Lookalike,545.67,586,35766,13
2024-12-30,Retargeting_Catalog,347.42,373,22772,8
2024-12-30,AdvantagePlus_Shopping,547.04,587,35855,13
2024-12-31,Prospecting_Lookalike,424.28,472,26581,9
2024-12-31,Retargeting_Catalog,421.03,469,26378,9
2024-12-31,AdvantagePlus_Shopping,492.28,548,30841,10
2025-01-01,Prospecting_Lookalike,592.74,671,32654,13
2025-01-01,Retargeting_Catalog,369.17,418,20337,8
2025-01-01,AdvantagePlus_Shopping,572.1,648,31517,12
2025-01-02,Prospecting_Lookalike,712.2,901,47247,18
2025-01-02,Retargeting_Catalog,508.91,643,33761,13
2025-01-02,AdvantagePlus_Shopping,639.31,808,42412,16
2025-01-03,Prospecting_Lookalike,711.55,834,42718,18
2025-01-03,Retargeting_Catalog,539.19,632,32370,14
2025-01-03,AdvantagePlus_Shopping,705.04,826,42327,18
2025-01-04,Prospecting_Lookalike,723.75,839,46627,21
2025-01-04,Retargeting_Catalog,657.63,762,42368,19
2025-01-04,AdvantagePlus_Shopping,659.41,764,42482,19
2025-01-05,Prospecting_Lookalike,819.99,983,69656,21
2025-01-05,Retargeting_Catalog,555.55,666,47193,14
2025-01-05,AdvantagePlus_Shopping,709.91,851,60305,18
2025-01-06,Prospecting_Lookalike,642.23,699,44949,17
2025-01-06,Retargeting_Catalog,497.99,542,34854,13
2025-01-06,AdvantagePlus_Shopping,921.15,1002,64470,25
2025-01-07,Prospecting_Lookalike,504.62,592,33993,13
2025-01-07,Retargeting_Catalog,461.99,542,31122,12
2025-01-07,AdvantagePlus_Shopping,630.03,739,42441,16
2025-01-08,Prospecting_Lookalike,549.59,686,43618,14
2025-01-08,Retargeting_Catalog,544.49,679,43213,14
2025-01-08,AdvantagePlus_Shopping,691.49,863,54880,17
2025-01-09,Prospecting_Lookalike,624.49,770,45469,18
2025-01-09,Retargeting_Catalog,361.42,446,26315,10
2025-01-09,AdvantagePlus_Shopping,549.64,678,40019,16
2025-01-10,Prospecting_Lookalike,451.53,479,28404,10
2025-01-10,Retargeting_Catalog,364.99,387,22961,8
2025-01-10,AdvantagePlus_Shopping,417.51,443,26264,9
2025-01-11,Prospecting_Lookalike,548.96,658,38892,14
2025-01-11,Retargeting_Catalog,471.4,565,33397,12
2025-01-11,AdvantagePlus_Shopping,477.2,572,33808,12
2025-01-12,Prospecting_Lookalike,716.3,933,44732,18
2025-01-12,Retargeting_Catalog,633.52,825,39562,15
2025-01-12,AdvantagePlus_Shopping,738.3,962,46106,18
2025-01-13,Prospecting_Lookalike,438.78,530,29667,10
2025-01-13,Retargeting_Catalog,343.27,415,23209,7
2025-01-13,AdvantagePlus_Shopping,552.89,668,37382,12
2025-01-14,Prospecting_Lookalike,583.96,751,37819,17
2025-01-14,Retargeting_Catalog,323.92,416,20977,9
2025-01-14,AdvantagePlus_Shopping,508.65,654,32941,14
2025-01-15,Prospecting_Lookalike,544.2,613,33484,14
2025-01-15,Retargeting_Catalog,247.15,278,15206,6
2025-01-15,AdvantagePlus_Shopping,540.15,609,33234,14
2025-01-16,Prospecting_Lookalike,541.81,701,33686,18
2025-01-16,Retargeting_Catalog,474.34,614,29491,15
2025-01-16,AdvantagePlus_Shopping,647.56,838,40261,21
2025-01-17,Prospecting_Lookalike,504.02,634,31662,12
2025-01-17,Retargeting_Catalog,540.22,680,33936,13
2025-01-17,AdvantagePlus_Shopping,702.76,884,44147,17
2025-01-18,Prospecting_Lookalike,573.49,674,40103,16
2025-01-18,Retargeting_Catalog,413.35,486,28904,11
2025-01-18,AdvantagePlus_Shopping,744.23,875,52042,21
2025-01-19,Prospecting_Lookalike,427.14,477,21770,11
2025-01-19,Retargeting_Catalog,303.43,339,15465,8
2025-01-19,AdvantagePlus_Shopping,444.14,496,22636,12
2025-01-20,Prospecting_Lookalike,487.81,575,33679,11
2025-01-20,Retargeting_Catalog,564.62,666,38982,13
2025-01-20,AdvantagePlus_Shopping,548.53,647,37872,13
2025-01-21,Prospecting_Lookalike,431.83,539,29346,13
2025-01-21,Retargeting_Catalog,288.24,360,19587,8
2025-01-21,AdvantagePlus_Shopping,579.98,725,39413,17
2025-01-22,Prospecting_Lookalike,437.13,509,27178,12
2025-01-22,Retargeting_Catalog,324.62,378,20183,9
2025-01-22,AdvantagePlus_Shopping,455.92,531,28346,12
2025-01-23,Prospecting_Lookalike,606.97,730,38475,17
2025-01-23,Retargeting_Catalog,512.7,616,32499,14
2025-01-23,AdvantagePlus_Shopping,650.66,782,41244,18
2025-01-24,Prospecting_Lookalike,700.44,782,39915,20
2025-01-24,Retargeting_Catalog,494.9,552,28202,14
2025-01-24,AdvantagePlus_Shopping,849.97,949,48437,24
2025-01-25,Prospecting_Lookalike,525.78,594,36055,14
2025-01-25,Retargeting_Catalog,302.34,341,20732,8
2025-01-25,AdvantagePlus_Shopping,477.72,540,32758,13
2025-01-26,Prospecting_Lookalike,773.3,933,48041,16
2025-01-26,Retargeting_Catalog,560.4,676,34814,11
2025-01-26,AdvantagePlus_Shopping,1099.35,1326,68297,23
2025-01-27,Prospecting_Lookalike,617.59,700,36559,15
2025-01-27,Retargeting_Catalog,359.42,407,21276,9
2025-01-27,AdvantagePlus_Shopping,680.43,771,40278,17
2025-01-28,Prospecting_Lookalike,466.72,541,30104,9
2025-01-28,Retargeting_Catalog,298.0,346,19221,6
2025-01-28,AdvantagePlus_Shopping,667.9,775,43080,14
2025-01-29,Prospecting_Lookalike,384.67,425,24125,9
2025-01-29,Retargeting_Catalog,323.56,357,20292,7
2025-01-29,AdvantagePlus_Shopping,446.41,493,27997,10
2025-01-30,Prospecting_Lookalike,774.05,879,53695,19
2025-01-30,Retargeting_Catalog,510.26,579,35396,12
2025-01-30,AdvantagePlus_Shopping,633.29,719,43931,15
2025-01-31,Prospecting_Lookalike,992.48,1138,60024,23
2025-01-31,Retargeting_Catalog,690.1,791,41736,16
2025-01-31,AdvantagePlus_Shopping,972.01,1114,58786,23
2025-02-01,Prospecting_Lookalike,458.81,507,30448,9
2025-02-01,Retargeting_Catalog,473.68,524,31435,10
2025-02-01,AdvantagePlus_Shopping,464.01,513,30794,9
2025-02-02,Prospecting_Lookalike,359.16,422,22843,8
2025-02-02,Retargeting_Catalog,298.92,351,19011,7
2025-02-02,AdvantagePlus_Shopping,390.23,458,24819,9
2025-02-03,Prospecting_Lookalike,655.55,800,44954,16
2025-02-03,Retargeting_Catalog,394.56,481,27056,10
2025-02-03,AdvantagePlus_Shopping,782.1,954,53632,20
2025-02-04,Prospecting_Lookalike,537.79,626,40880,13
2025-02-04,Retargeting_Catalog,401.35,467,30509,9
2025-02-04,AdvantagePlus_Shopping,620.2,722,47145,15
2025-02-05,Prospecting_Lookalike,514.32,615,38139,13
2025-02-05,Retargeting_Catalog,370.77,443,27494,9
2025-02-05,AdvantagePlus_Shopping,518.83,620,38474,13
2025-02-06,Prospecting_Lookalike,710.91,813,43224,18
2025-02-06,Retargeting_Catalog,608.12,695,36975,15
2025-02-06,AdvantagePlus_Shopping,663.13,758,40319,17
2025-02-07,Prospecting_Lookalike,385.55,452,26674,9
2025-02-07,Retargeting_Catalog,345.76,405,23921,8
2025-02-07,AdvantagePlus_Shopping,599.87,703,41502,14
2025-02-08,Prospecting_Lookalike,461.74,532,31568,12
2025-02-08,Retargeting_Catalog,324.64,374,22195,9
2025-02-08,AdvantagePlus_Shopping,616.42,711,42143,17
2025-02-09,Prospecting_Lookalike,735.94,917,55704,19
2025-02-09,Retargeting_Catalog,639.57,797,48409,17
2025-02-09,AdvantagePlus_Shopping,779.16,971,58975,21
2025-02-10,Prospecting_Lookalike,745.01,855,51745,20
2025-02-10,Retargeting_Catalog,632.4,726,43924,17
2025-02-10,AdvantagePlus_Shopping,764.29,878,53084,20
2025-02-11,Prospecting_Lookalike,681.7,853,40091,18
2025-02-11,Retargeting_Catalog,467.69,585,27505,12
2025-02-11,AdvantagePlus_Shopping,624.42,781,36722,16
2025-02-12,Prospecting_Lookalike,540.2,607,38566,16
2025-02-12,Retargeting_Catalog,592.39,666,42292,18
2025-02-12,AdvantagePlus_Shopping,649.07,730,46339,19
2025-02-13,Prospecting_Lookalike,489.44,550,26286,12
2025-02-13,Retargeting_Catalog,264.48,297,14204,6
2025-02-13,AdvantagePlus_Shopping,585.36,658,31438,14
2025-02-14,Prospecting_Lookalike,657.59,761,43895,19
2025-02-14,Retargeting_Catalog,472.74,547,31555,13
2025-02-14,AdvantagePlus_Shopping,877.93,1016,58603,25
2025-02-15,Prospecting_Lookalike,533.44,618,37045,12
2025-02-15,Retargeting_Catalog,309.08,358,21464,7
2025-02-15,AdvantagePlus_Shopping,550.35,637,38220,12
2025-02-16,Prospecting_Lookalike,1167.58,1388,73961,29
2025-02-16,Retargeting_Catalog,832.06,989,52707,20
2025-02-16,AdvantagePlus_Shopping,936.08,1112,59296,23
2025-02-17,Prospecting_Lookalike,496.84,601,33222,12
2025-02-17,Retargeting_Catalog,290.08,351,19396,7
2025-02-17,AdvantagePlus_Shopping,454.2,549,30371,11
2025-02-18,Prospecting_Lookalike,551.09,648,36841,17
2025-02-18,Retargeting_Catalog,307.55,361,20560,9
2025-02-18,AdvantagePlus_Shopping,646.81,761,43240,20
2025-02-19,Prospecting_Lookalike,395.32,425,23059,8
2025-02-19,Retargeting_Catalog,263.52,283,15371,5
2025-02-19,AdvantagePlus_Shopping,450.31,484,26267,10
2025-02-20,Prospecting_Lookalike,523.1,608,33679,12
2025-02-20,Retargeting_Catalog,373.8,434,24066,8
2025-02-20,AdvantagePlus_Shopping,601.28,699,38713,14
2025-02-21,Prospecting_Lookalike,548.24,688,39186,16
2025-02-21,Retargeting_Catalog,546.93,686,39092,16
2025-02-21,AdvantagePlus_Shopping,790.51,992,56503,24
2025-02-22,Prospecting_Lookalike,845.51,1081,54427,23
2025-02-22,Retargeting_Catalog,717.12,917,46162,20
2025-02-22,AdvantagePlus_Shopping,813.13,1040,52342,22
2025-02-23,Prospecting_Lookalike,878.74,1108,73388,23
2025-02-23,Retargeting_Catalog,520.55,656,43473,14
2025-02-23,AdvantagePlus_Shopping,1053.18,1328,87956,28
2025-02-24,Prospecting_Lookalike,468.62,561,34707,11
2025-02-24,Retargeting_Catalog,301.42,360,22323,7
2025-02-24,AdvantagePlus_Shopping,529.32,633,39202,13
2025-02-25,Prospecting_Lookalike,593.26,658,40097,15
2025-02-25,Retargeting_Catalog,492.04,546,33256,12
2025-02-25,AdvantagePlus_Shopping,683.04,758,46165,17
2025-02-26,Prospecting_Lookalike,348.01,430,27075,10
2025-02-26,Retargeting_Catalog,308.24,380,23980,9
2025-02-26,AdvantagePlus_Shopping,461.65,570,35916,13
2025-02-27,Prospecting_Lookalike,522.75,576,31707,13
2025-02-27,Retargeting_Catalog,338.71,373,20544,8
2025-02-27,AdvantagePlus_Shopping,597.46,658,36239,15
2025-02-28,Prospecting_Lookalike,541.12,631,33194,13
2025-02-28,Retargeting_Catalog,561.58,654,34449,13
2025-02-28,AdvantagePlus_Shopping,706.65,824,43348,17
2025-03-01,Prospecting_Lookalike,525.4,604,42926,12
2025-03-01,Retargeting_Catalog,367.81,422,30051,8
2025-03-01,AdvantagePlus_Shopping,619.28,712,50596,14
2025-03-02,Prospecting_Lookalike,746.18,859,50396,11
2025-03-02,Retargeting_Catalog,541.15,623,36549,8
2025-03-02,AdvantagePlus_Shopping,898.0,1034,60650,14
2025-03-03,Prospecting_Lookalike,854.9,978,56379,19
2025-03-03,Retargeting_Catalog,882.07,1009,58170,20
2025-03-03,AdvantagePlus_Shopping,1072.48,1227,70728,24
2025-03-04,Prospecting_Lookalike,621.42,745,42768,15
2025-03-04,Retargeting_Catalog,478.15,573,32907,12
2025-03-04,AdvantagePlus_Shopping,750.07,899,51622,19
2025-03-05,Prospecting_Lookalike,571.48,755,48942,16
2025-03-05,Retargeting_Catalog,403.38,533,34545,11
2025-03-05,AdvantagePlus_Shopping,463.25,612,39673,13
2025-03-06,Prospecting_Lookalike,461.49,558,32135,11
2025-03-06,Retargeting_Catalog,403.67,488,28109,10
2025-03-06,AdvantagePlus_Shopping,538.43,651,37492,13
2025-03-07,Prospecting_Lookalike,465.65,571,35337,15
2025-03-07,Retargeting_Catalog,461.31,566,35007,15
2025-03-07,AdvantagePlus_Shopping,737.4,905,55959,24
2025-03-08,Prospecting_Lookalike,683.08,792,45699,18
2025-03-08,Retargeting_Catalog,487.05,564,32584,12
2025-03-08,AdvantagePlus_Shopping,859.42,996,57497,22
2025-03-09,Prospecting_Lookalike,426.06,496,34069,9
2025-03-09,Retargeting_Catalog,401.48,467,32103,8
2025-03-09,AdvantagePlus_Shopping,446.78,520,35726,9
2025-03-10,Prospecting_Lookalike,526.41,627,36167,14
2025-03-10,Retargeting_Catalog,464.45,553,31910,12
2025-03-10,AdvantagePlus_Shopping,906.98,1080,62314,24
2025-03-11,Prospecting_Lookalike,1038.98,1128,68157,25
2025-03-11,Retargeting_Catalog,591.63,642,38811,14
2025-03-11,AdvantagePlus_Shopping,773.94,840,50771,18
2025-03-12,Prospecting_Lookalike,277.25,336,19238,6
2025-03-12,Retargeting_Catalog,273.07,331,18949,6
2025-03-12,AdvantagePlus_Shopping,352.01,426,24426,8
2025-03-13,Prospecting_Lookalike,609.69,801,43062,17
2025-03-13,Retargeting_Catalog,268.98,353,18998,7
2025-03-13,AdvantagePlus_Shopping,535.44,703,37818,15
2025-03-14,Prospecting_Lookalike,487.62,570,31841,13
2025-03-14,Retargeting_Catalog,576.11,673,37619,15
2025-03-14,AdvantagePlus_Shopping,538.37,629,35155,14
2025-03-15,Prospecting_Lookalike,603.55,672,34326,15
2025-03-15,Retargeting_Catalog,488.17,543,27764,12
2025-03-15,AdvantagePlus_Shopping,712.21,793,40507,18
2025-03-16,Prospecting_Lookalike,707.93,821,47558,14
2025-03-16,Retargeting_Catalog,489.82,568,32906,10
2025-03-16,AdvantagePlus_Shopping,813.57,944,54654,17
2025-03-17,Prospecting_Lookalike,748.53,895,46541,20
2025-03-17,Retargeting_Catalog,619.44,740,38515,17
2025-03-17,AdvantagePlus_Shopping,660.39,789,41061,18
2025-03-18,Prospecting_Lookalike,452.16,525,25970,12
2025-03-18,Retargeting_Catalog,308.72,359,17731,8
2025-03-18,AdvantagePlus_Shopping,344.87,401,19808,9
2025-03-19,Prospecting_Lookalike,477.77,516,27873,13
2025-03-19,Retargeting_Catalog,283.84,307,16558,7
2025-03-19,AdvantagePlus_Shopping,581.85,629,33944,15
2025-03-20,Prospecting_Lookalike,472.29,579,32255,11
2025-03-20,Retargeting_Catalog,295.64,362,20190,7
2025-03-20,AdvantagePlus_Shopping,470.46,577,32129,11
2025-03-21,Prospecting_Lookalike,606.19,711,37808,15
2025-03-21,Retargeting_Catalog,544.83,639,33981,13
2025-03-21,AdvantagePlus_Shopping,848.34,996,52911,21
2025-03-22,Prospecting_Lookalike,604.51,689,37030,14
2025-03-22,Retargeting_Catalog,386.1,440,23651,9
2025-03-22,AdvantagePlus_Shopping,801.08,913,49071,19
2025-03-23,Prospecting_Lookalike,403.9,469,23469,10
2025-03-23,Retargeting_Catalog,270.03,313,15690,7
2025-03-23,AdvantagePlus_Shopping,521.44,606,30299,13
2025-03-24,Prospecting_Lookalike,469.22,558,28500,12
2025-03-24,Retargeting_Catalog,333.16,396,20236,8
2025-03-24,AdvantagePlus_Shopping,689.05,819,41853,17
2025-03-25,Prospecting_Lookalike,524.24,629,32087,12
2025-03-25,Retargeting_Catalog,540.32,648,33071,13
2025-03-25,AdvantagePlus_Shopping,717.01,860,43886,17
2025-03-26,Prospecting_Lookalike,398.7,475,26274,10
2025-03-26,Retargeting_Catalog,364.7,434,24034,9
2025-03-26,AdvantagePlus_Shopping,537.35,640,35411,14
2025-03-27,Prospecting_Lookalike,483.97,555,29719,11
2025-03-27,Retargeting_Catalog,508.08,582,31200,12
2025-03-27,AdvantagePlus_Shopping,783.27,898,48099,18
2025-03-28,Prospecting_Lookalike,741.08,852,45735,19
2025-03-28,Retargeting_Catalog,627.12,721,38702,16
2025-03-28,AdvantagePlus_Shopping,882.31,1015,54451,23
2025-03-29,Prospecting_Lookalike,1026.77,1099,70530,22
2025-03-29,Retargeting_Catalog,1005.01,1075,69035,21
2025-03-29,AdvantagePlus_Shopping,1156.24,1237,79423,24
2025-03-30,Prospecting_Lookalike,346.54,439,21823,8
2025-03-30,Retargeting_Catalog,281.94,357,17754,7
2025-03-30,AdvantagePlus_Shopping,349.69,443,22021,8
2025-03-31,Prospecting_Lookalike,560.96,609,41568,14
2025-03-31,Retargeting_Catalog,590.71,641,43773,15
2025-03-31,AdvantagePlus_Shopping,771.6,838,57178,20
2025-04-01,Prospecting_Lookalike,1143.72,1358,69941,35
2025-04-01,Retargeting_Catalog,600.36,713,36713,18
2025-04-01,AdvantagePlus_Shopping,1103.83,1311,67501,34
2025-04-02,Prospecting_Lookalike,519.8,613,33122,15
2025-04-02,Retargeting_Catalog,490.74,579,31270,14
2025-04-02,AdvantagePlus_Shopping,612.86,723,39051,18
