Date,Campaign,Spend,Clicks,Impressions,Conversions
2024-12-10,Search_Brand,755.54,663,19297,18
2024-12-10,Search_Generic,662.56,581,16923,16
2024-12-10,PerformanceMax_Revenue,1025.64,900,26196,25
2024-12-11,Search_Brand,1060.15,940,28292,25
2024-12-11,Search_Generic,651.33,578,17382,15
2024-12-11,PerformanceMax_Revenue,1049.0,930,27995,25
2024-12-12,Search_Brand,601.28,497,15563,13
2024-12-12,Search_Generic,574.07,474,14859,13
2024-12-12,PerformanceMax_Revenue,703.54,581,18210,16
2024-12-13,Search_Brand,505.14,419,12704,10
2024-12-13,Search_Generic,507.59,421,12765,10
2024-12-13,PerformanceMax_Revenue,636.7,529,16012,13
2024-12-14,Search_Brand,493.59,408,13033,11
2024-12-14,Search_Generic,403.13,333,10644,8
2024-12-14,PerformanceMax_Revenue,715.71,592,18898,15
2024-12-15,Search_Brand,600.21,494,14098,14
2024-12-15,Search_Generic,493.8,407,11599,11
2024-12-15,PerformanceMax_Revenue,812.41,669,19083,19
2024-12-16,Search_Brand,789.38,663,20301,18
2024-12-16,Search_Generic,784.29,659,20170,18
2024-12-16,PerformanceMax_Revenue,997.18,838,25645,23
2024-12-17,Search_Brand,1117.25,876,24545,23
2024-12-17,Search_Generic,802.93,629,17639,16
2024-12-17,PerformanceMax_Revenue,1306.77,1024,28708,27
2024-12-18,Search_Brand,764.57,682,22501,19
2024-12-18,Search_Generic,885.3,790,26054,22
2024-12-18,PerformanceMax_Revenue,872.89,779,25689,22
2024-12-19,Search_Brand,765.85,660,18362,19
2024-12-19,Search_Generic,866.42,747,20773,21
2024-12-19,PerformanceMax_Revenue,715.54,617,17156,18
2024-12-20,Search_Brand,735.49,615,16406,14
2024-12-20,Search_Generic,652.87,546,14563,12
2024-12-20,PerformanceMax_Revenue,814.76,681,18174,16
2024-12-21,Search_Brand,358.11,320,11038,9
2024-12-21,Search_Generic,501.1,448,15445,13
2024-12-21,PerformanceMax_Revenue,556.59,497,17156,14
2024-12-22,Search_Brand,469.29,393,10901,10
2024-12-22,Search_Generic,602.86,505,14004,13
2024-12-22,PerformanceMax_Revenue,575.37,482,13366,12
2024-12-23,Search_Brand,589.12,458,11863,12
2024-12-23,Search_Generic,642.67,500,12941,14
2024-12-23,PerformanceMax_Revenue,699.25,544,14081,15
2024-12-24,Search_Brand,656.99,546,17434,16
2024-12-24,Search_Generic,671.09,558,17808,16
2024-12-24,PerformanceMax_Revenue,783.59,652,20793,19
2024-12-25,Search_Brand,437.58,361,9023,8
2024-12-25,Search_Generic,660.28,544,13616,13
2024-12-25,PerformanceMax_Revenue,582.61,480,12014,11
2024-12-26,Search_Brand,761.13,669,18458,17
2024-12-26,Search_Generic,767.38,674,18610,17
2024-12-26,PerformanceMax_Revenue,828.25,728,20086,19
2024-12-27,Search_Brand,631.03,539,16411,14
2024-12-27,Search_Generic,789.0,674,20519,18
2024-12-27,PerformanceMax_Revenue,858.62,734,22329,19
2024-12-28,Search_Brand,587.19,497,14269,12
2024-12-28,Search_Generic,345.83,292,8404,7
2024-12-28,PerformanceMax_Revenue,594.21,502,14439,13
2024-12-29,Search_Brand,388.02,327,8930,10
2024-12-29,Search_Generic,425.86,359,9801,11
2024-12-29,PerformanceMax_Revenue,627.35,529,14439,16
2024-12-30,Search_Brand,523.51,413,11751,10
2024-12-30,Search_Generic,536.1,423,12034,11
2024-12-30,PerformanceMax_Revenue,801.81,634,17998,16
2024-12-31,Search_Brand,434.63,353,9664,9
2024-12-31,Search_Generic,426.71,347,9488,9
2024-12-31,PerformanceMax_Revenue,602.14,490,13389,13
2025-01-01,Search_Brand,563.04,491,15257,13
2025-01-01,Search_Generic,693.21,605,18784,16
2025-01-01,PerformanceMax_Revenue,831.9,726,22543,20
2025-01-02,Search_Brand,768.84,634,17856,15
2025-01-02,Search_Generic,498.41,411,11575,10
2025-01-02,PerformanceMax_Revenue,690.03,569,16026,14
2025-01-03,Search_Brand,593.19,484,15741,13
2025-01-03,Search_Generic,552.01,450,14648,12
2025-01-03,PerformanceMax_Revenue,540.51,441,14343,11
2025-01-04,Search_Brand,557.76,443,12794,12
2025-01-04,Search_Generic,379.42,301,8703,8
2025-01-04,PerformanceMax_Revenue,437.13,347,10027,9
2025-01-05,Search_Brand,470.24,367,11379,9
2025-01-05,Search_Generic,475.51,371,11507,9
2025-01-05,PerformanceMax_Revenue,515.68,402,12479,10
2025-01-06,Search_Brand,661.11,575,17540,15
2025-01-06,Search_Generic,535.14,465,14198,12
2025-01-06,PerformanceMax_Revenue,747.85,650,19842,17
2025-01-07,Search_Brand,836.31,720,18625,19
2025-01-07,Search_Generic,805.95,694,17949,18
2025-01-07,PerformanceMax_Revenue,801.68,691,17854,18
2025-01-08,Search_Brand,604.78,531,13892,13
2025-01-08,Search_Generic,556.36,489,12780,12
2025-01-08,PerformanceMax_Revenue,1000.47,879,22981,21
2025-01-09,Search_Brand,888.38,747,20299,21
2025-01-09,Search_Generic,659.76,555,15075,15
2025-01-09,PerformanceMax_Revenue,1181.49,994,26997,28
2025-01-10,Search_Brand,414.94,339,10691,10
2025-01-10,Search_Generic,377.75,308,9733,9
2025-01-10,PerformanceMax_Revenue,499.81,408,12878,12
2025-01-11,Search_Brand,555.95,444,13064,12
2025-01-11,Search_Generic,586.4,469,13780,13
2025-01-11,PerformanceMax_Revenue,633.62,507,14889,14
2025-01-12,Search_Brand,530.93,443,11480,12
2025-01-12,Search_Generic,425.34,355,9197,10
2025-01-12,PerformanceMax_Revenue,587.05,490,12693,13
2025-01-13,Search_Brand,643.9,543,15350,15
2025-01-13,Search_Generic,597.43,504,14242,14
2025-01-13,PerformanceMax_Revenue,869.38,734,20725,21
2025-01-14,Search_Brand,500.57,414,9873,10
2025-01-14,Search_Generic,451.93,374,8913,9
2025-01-14,PerformanceMax_Revenue,686.34,568,13537,14
2025-01-15,Search_Brand,698.08,602,16650,18
2025-01-15,Search_Generic,440.35,380,10503,11
2025-01-15,PerformanceMax_Revenue,862.37,744,20569,23
2025-01-16,Search_Brand,673.98,516,14517,14
2025-01-16,Search_Generic,588.87,451,12683,12
2025-01-16,PerformanceMax_Revenue,814.92,624,17552,17
2025-01-17,Search_Brand,427.51,381,11203,11
2025-01-17,Search_Generic,387.01,345,10141,10
2025-01-17,PerformanceMax_Revenue,467.49,417,12250,12
2025-01-18,Search_Brand,417.39,345,9746,9
2025-01-18,Search_Generic,392.5,324,9165,8
2025-01-18,PerformanceMax_Revenue,509.52,421,11898,11
2025-01-19,Search_Brand,482.91,371,10742,11
2025-01-19,Search_Generic,528.94,406,11765,12
2025-01-19,PerformanceMax_Revenue,592.49,455,13179,14
2025-01-20,Search_Brand,443.91,369,9960,10
2025-01-20,Search_Generic,592.32,493,13291,14
2025-01-20,PerformanceMax_Revenue,759.05,632,17032,18
2025-01-21,Search_Brand,573.62,481,12716,13
2025-01-21,Search_Generic,695.0,583,15406,16
2025-01-21,PerformanceMax_Revenue,712.12,597,15786,17
2025-01-22,Search_Brand,665.86,563,17254,15
2025-01-22,Search_Generic,743.87,629,19276,17
2025-01-22,PerformanceMax_Revenue,853.88,722,22126,20
2025-01-23,Search_Brand,566.73,475,15341,12
2025-01-23,Search_Generic,714.35,599,19337,16
2025-01-23,PerformanceMax_Revenue,697.43,585,18879,15
2025-01-24,Search_Brand,395.13,311,10553,9
2025-01-24,Search_Generic,642.43,506,17158,15
2025-01-24,PerformanceMax_Revenue,507.8,399,13562,12
2025-01-25,Search_Brand,495.19,454,12440,12
2025-01-25,Search_Generic,365.02,334,9169,9
2025-01-25,PerformanceMax_Revenue,494.16,453,12414,12
2025-01-26,Search_Brand,422.39,330,10438,7
2025-01-26,Search_Generic,538.33,421,13303,9
2025-01-26,PerformanceMax_Revenue,685.79,537,16947,12
2025-01-27,Search_Brand,446.15,395,13842,9
2025-01-27,Search_Generic,395.11,349,12258,8
2025-01-27,PerformanceMax_Revenue,563.77,499,17491,12
2025-01-28,Search_Brand,749.91,631,17469,17
2025-01-28,Search_Generic,708.24,596,16499,16
2025-01-28,PerformanceMax_Revenue,983.91,828,22921,22
2025-01-29,Search_Brand,845.52,717,16881,20
2025-01-29,Search_Generic,831.19,704,16595,19
2025-01-29,PerformanceMax_Revenue,809.08,686,16153,19
2025-01-30,Search_Brand,475.36,386,11046,10
2025-01-30,Search_Generic,512.35,416,11906,11
2025-01-30,PerformanceMax_Revenue,755.52,614,17557,16
2025-01-31,Search_Brand,410.99,366,9777,11
2025-01-31,Search_Generic,329.65,294,7842,8
2025-01-31,PerformanceMax_Revenue,477.58,426,11361,12
2025-02-01,Search_Brand,517.21,422,11994,9
2025-02-01,Search_Generic,519.91,424,12056,10
2025-02-01,PerformanceMax_Revenue,855.75,699,19845,16
2025-02-02,Search_Brand,383.92,294,8498,8
2025-02-02,Search_Generic,405.89,311,8985,8
2025-02-02,PerformanceMax_Revenue,715.06,549,15829,15
2025-02-03,Search_Brand,510.16,450,11937,10
2025-02-03,Search_Generic,764.47,675,17888,16
2025-02-03,PerformanceMax_Revenue,858.22,758,20081,18
2025-02-04,Search_Brand,660.94,546,16008,15
2025-02-04,Search_Generic,630.04,520,15259,15
2025-02-04,PerformanceMax_Revenue,599.48,495,14519,14
2025-02-05,Search_Brand,689.81,590,16506,16
2025-02-05,Search_Generic,666.35,570,15944,15
2025-02-05,PerformanceMax_Revenue,724.93,621,17346,17
2025-02-06,Search_Brand,586.06,479,13341,13
2025-02-06,Search_Generic,565.1,462,12864,13
2025-02-06,PerformanceMax_Revenue,703.07,575,16004,16
2025-02-07,Search_Brand,615.06,511,15512,13
2025-02-07,Search_Generic,618.96,515,15610,13
2025-02-07,PerformanceMax_Revenue,848.8,706,21407,18
2025-02-08,Search_Brand,355.34,304,8005,9
2025-02-08,Search_Generic,612.33,523,13795,15
2025-02-08,PerformanceMax_Revenue,484.24,414,10909,12
2025-02-09,Search_Brand,465.64,380,11028,11
2025-02-09,Search_Generic,540.09,440,12791,13
2025-02-09,PerformanceMax_Revenue,622.67,508,14747,15
2025-02-10,Search_Brand,604.89,468,14316,13
2025-02-10,Search_Generic,414.5,321,9810,9
2025-02-10,PerformanceMax_Revenue,717.2,555,16974,15
2025-02-11,Search_Brand,514.91,432,11813,11
2025-02-11,Search_Generic,521.08,437,11955,12
2025-02-11,PerformanceMax_Revenue,794.68,667,18232,18
2025-02-12,Search_Brand,728.91,589,18247,16
2025-02-12,Search_Generic,659.88,533,16519,15
2025-02-12,PerformanceMax_Revenue,688.41,556,17233,16
2025-02-13,Search_Brand,732.11,644,18377,17
2025-02-13,Search_Generic,690.13,607,17323,16
2025-02-13,PerformanceMax_Revenue,738.1,650,18527,17
2025-02-14,Search_Brand,461.93,400,11457,11
2025-02-14,Search_Generic,657.26,570,16302,16
2025-02-14,PerformanceMax_Revenue,783.47,679,19433,19
2025-02-15,Search_Brand,383.14,312,8180,9
2025-02-15,Search_Generic,332.8,271,7105,8
2025-02-15,PerformanceMax_Revenue,472.5,385,10088,11
2025-02-16,Search_Brand,306.65,240,6601,7
2025-02-16,Search_Generic,385.11,301,8290,9
2025-02-16,PerformanceMax_Revenue,498.76,391,10736,11
2025-02-17,Search_Brand,560.51,460,13176,12
2025-02-17,Search_Generic,766.82,629,18026,16
2025-02-17,PerformanceMax_Revenue,752.06,617,17679,16
2025-02-18,Search_Brand,799.44,674,18015,19
2025-02-18,Search_Generic,633.03,534,14265,15
2025-02-18,PerformanceMax_Revenue,846.19,714,19069,20
2025-02-19,Search_Brand,450.95,375,9590,9
2025-02-19,Search_Generic,679.02,565,14441,14
2025-02-19,PerformanceMax_Revenue,881.36,734,18745,18
2025-02-20,Search_Brand,567.41,498,13597,14
2025-02-20,Search_Generic,934.66,821,22398,23
2025-02-20,PerformanceMax_Revenue,905.94,796,21710,22
2025-02-21,Search_Brand,538.95,437,12497,12
2025-02-21,Search_Generic,586.19,476,13593,13
2025-02-21,PerformanceMax_Revenue,714.7,580,16573,16
2025-02-22,Search_Brand,491.29,394,12710,9
2025-02-22,Search_Generic,582.11,467,15060,11
2025-02-22,PerformanceMax_Revenue,580.61,466,15021,11
2025-02-23,Search_Brand,418.43,355,11170,9
2025-02-23,Search_Generic,615.05,522,16419,13
2025-02-23,PerformanceMax_Revenue,709.21,602,18932,15
2025-02-24,Search_Brand,571.27,485,14241,13
2025-02-24,Search_Generic,773.24,657,19276,17
2025-02-24,PerformanceMax_Revenue,899.97,764,22436,20
2025-02-25,Search_Brand,704.63,580,17504,15
2025-02-25,Search_Generic,944.98,778,23475,21
2025-02-25,PerformanceMax_Revenue,990.28,816,24600,22
2025-02-26,Search_Brand,501.8,425,12362,10
2025-02-26,Search_Generic,664.81,564,16378,14
2025-02-26,PerformanceMax_Revenue,717.93,609,17687,15
2025-02-27,Search_Brand,532.71,444,12650,12
2025-02-27,Search_Generic,627.75,524,14907,14
2025-02-27,PerformanceMax_Revenue,1036.42,865,24612,24
2025-02-28,Search_Brand,739.89,566,15489,16
2025-02-28,Search_Generic,523.4,400,10957,11
2025-02-28,PerformanceMax_Revenue,660.95,506,13837,14
2025-03-01,Search_Brand,491.65,413,11899,11
2025-03-01,Search_Generic,508.55,428,12308,11
2025-03-01,PerformanceMax_Revenue,780.35,657,18886,17
2025-03-02,Search_Brand,448.42,379,10396,9
2025-03-02,Search_Generic,352.3,297,8167,7
2025-03-02,PerformanceMax_Revenue,465.66,393,10795,10
2025-03-03,Search_Brand,591.55,506,14390,15
2025-03-03,Search_Generic,564.41,483,13730,14
2025-03-03,PerformanceMax_Revenue,759.84,650,18484,19
2025-03-04,Search_Brand,677.35,547,18825,16
2025-03-04,Search_Generic,781.18,631,21710,19
2025-03-04,PerformanceMax_Revenue,923.25,746,25659,23
2025-03-05,Search_Brand,529.42,444,13810,11
2025-03-05,Search_Generic,511.24,429,13336,11
2025-03-05,PerformanceMax_Revenue,764.87,642,19953,17
2025-03-06,Search_Brand,420.16,359,10408,9
2025-03-06,Search_Generic,505.77,433,12529,11
2025-03-06,PerformanceMax_Revenue,721.32,617,17868,16
2025-03-07,Search_Brand,303.39,239,7636,6
2025-03-07,Search_Generic,304.36,240,7660,6
2025-03-07,PerformanceMax_Revenue,424.94,335,10695,9
2025-03-08,Search_Brand,364.06,286,7782,7
2025-03-08,Search_Generic,454.46,357,9714,9
2025-03-08,PerformanceMax_Revenue,644.55,507,13777,13
2025-03-09,Search_Brand,468.23,400,10105,10
2025-03-09,Search_Generic,455.35,389,9827,10
2025-03-09,PerformanceMax_Revenue,755.44,645,16303,17
2025-03-10,Search_Brand,727.89,657,17006,19
2025-03-10,Search_Generic,596.11,538,13927,15
2025-03-10,PerformanceMax_Revenue,798.14,720,18647,21
2025-03-11,Search_Brand,522.08,417,12144,9
2025-03-11,Search_Generic,512.17,409,11914,9
2025-03-11,PerformanceMax_Revenue,734.42,587,17084,13
2025-03-12,Search_Brand,902.14,773,19600,23
2025-03-12,Search_Generic,764.52,655,16610,19
2025-03-12,PerformanceMax_Revenue,1127.65,967,24500,29
2025-03-13,Search_Brand,444.91,358,10122,10
2025-03-13,Search_Generic,381.57,307,8680,8
2025-03-13,PerformanceMax_Revenue,666.1,537,15154,15
2025-03-14,Search_Brand,340.56,309,9092,8
2025-03-14,Search_Generic,343.42,311,9168,8
2025-03-14,PerformanceMax_Revenue,468.85,425,12518,11
2025-03-15,Search_Brand,492.87,395,11937,10
2025-03-15,Search_Generic,423.72,340,10262,9
2025-03-15,PerformanceMax_Revenue,522.84,419,12663,11
2025-03-16,Search_Brand,445.53,390,11466,10
2025-03-16,Search_Generic,490.27,430,12618,11
2025-03-16,PerformanceMax_Revenue,571.2,501,14700,13
2025-03-17,Search_Brand,668.24,540,15970,13
2025-03-17,Search_Generic,618.08,499,14771,12
2025-03-17,PerformanceMax_Revenue,808.79,654,19329,15
2025-03-18,Search_Brand,389.49,324,9131,9
2025-03-18,Search_Generic,358.9,298,8414,9
2025-03-18,PerformanceMax_Revenue,548.54,456,12859,14
2025-03-19,Search_Brand,501.23,434,12252,12
2025-03-19,Search_Generic,743.64,645,18178,17
2025-03-19,PerformanceMax_Revenue,848.19,735,20734,20
2025-03-20,Search_Brand,465.3,394,11265,11
2025-03-20,Search_Generic,537.69,455,13018,13
2025-03-20,PerformanceMax_Revenue,718.9,609,17405,17
2025-03-21,Search_Brand,462.34,374,10308,11
2025-03-21,Search_Generic,634.18,513,14140,15
2025-03-21,PerformanceMax_Revenue,799.22,647,17820,19
2025-03-22,Search_Brand,536.02,444,11521,11
2025-03-22,Search_Generic,530.78,440,11408,11
2025-03-22,PerformanceMax_Revenue,580.81,481,12483,12
2025-03-23,Search_Brand,542.85,441,11660,12
2025-03-23,Search_Generic,446.66,363,9594,10
2025-03-23,PerformanceMax_Revenue,491.02,399,10546,11
2025-03-24,Search_Brand,632.45,486,15932,13
2025-03-24,Search_Generic,422.25,324,10637,8
2025-03-24,PerformanceMax_Revenue,790.94,608,19925,16
2025-03-25,Search_Brand,477.03,425,15554,12
2025-03-25,Search_Generic,491.33,437,16020,12
2025-03-25,PerformanceMax_Revenue,565.11,503,18426,14
2025-03-26,Search_Brand,696.47,543,14378,12
2025-03-26,Search_Generic,581.4,453,12002,10
2025-03-26,PerformanceMax_Revenue,728.41,568,15037,13
2025-03-27,Search_Brand,587.11,487,15761,13
2025-03-27,Search_Generic,737.35,611,19795,16
2025-03-27,PerformanceMax_Revenue,889.47,737,23879,20
2025-03-28,Search_Brand,636.05,550,16031,14
2025-03-28,Search_Generic,501.15,433,12631,11
2025-03-28,PerformanceMax_Revenue,478.66,414,12064,10
2025-03-29,Search_Brand,426.21,375,11933,10
2025-03-29,Search_Generic,407.73,359,11416,10
2025-03-29,PerformanceMax_Revenue,727.6,641,20372,18
2025-03-30,Search_Brand,602.99,506,17112,14
2025-03-30,Search_Generic,425.34,357,12070,10
2025-03-30,PerformanceMax_Revenue,637.36,535,18087,15
2025-03-31,Search_Brand,489.53,392,10722,10
2025-03-31,Search_Generic,471.06,377,10318,10
2025-03-31,PerformanceMax_Revenue,681.3,546,14923,14
2025-04-01,Search_Brand,784.63,657,17628,17
2025-04-01,Search_Generic,616.4,516,13848,13
2025-04-01,PerformanceMax_Revenue,752.09,629,16896,16
2025-04-02,Search_Brand,469.84,368,11068,10
2025-04-02,Search_Generic,619.23,485,14587,13
2025-04-02,PerformanceMax_Revenue,691.0,541,16277,14
2025-04-03,Search_Brand,697.0,617,22692,16
2025-04-03,Search_Generic,563.87,499,18357,13
2025-04-03,PerformanceMax_Revenue,834.49,739,27168,19
2025-04-04,Search_Brand,411.59,342,10277,9
2025-04-04,Search_Generic,586.07,488,14634,14
2025-04-04,PerformanceMax_Revenue,635.92,529,15879,15
2025-04-05,Search_Brand,574.84,505,13965,13
2025-04-05,Search_Generic,542.64,476,13182,12
2025-04-05,PerformanceMax_Revenue,750.67,659,18236,17
2025-04-06,Search_Brand,395.24,324,10609,7
2025-04-06,Search_Generic,616.53,505,16549,10
2025-04-06,PerformanceMax_Revenue,577.01,473,15488,10
2025-04-07,Search_Brand,537.08,431,12136,11
2025-04-07,Search_Generic,486.85,391,11001,10
2025-04-07,PerformanceMax_Revenue,543.6,436,12283,11
2025-04-08,Search_Brand,582.42,493,14128,12
2025-04-08,Search_Generic,703.57,596,17067,15
2025-04-08,PerformanceMax_Revenue,803.82,681,19499,17
2025-04-09,Search_Brand,578.19,540,14708,13
2025-04-09,Search_Generic,554.95,518,14116,12
2025-04-09,PerformanceMax_Revenue,847.7,792,21564,19
2025-04-10,Search_Brand,526.32,434,12298,11
2025-04-10,Search_Generic,538.9,445,12592,11
2025-04-10,PerformanceMax_Revenue,945.62,781,22096,19
2025-04-11,Search_Brand,467.49,382,11925,10
2025-04-11,Search_Generic,623.47,510,15904,14
2025-04-11,PerformanceMax_Revenue,769.5,629,19630,17
2025-04-12,Search_Brand,526.99,431,11188,13
2025-04-12,Search_Generic,643.24,527,13656,15
2025-04-12,PerformanceMax_Revenue,569.1,466,12082,14
2025-04-13,Search_Brand,453.36,359,10403,10
2025-04-13,Search_Generic,478.01,378,10969,10
2025-04-13,PerformanceMax_Revenue,555.95,440,12758,12
2025-04-14,Search_Brand,577.37,503,14420,13
2025-04-14,Search_Generic,586.08,511,14638,13
2025-04-14,PerformanceMax_Revenue,610.45,532,15246,13
2025-04-15,Search_Brand,653.55,529,16439,15
2025-04-15,Search_Generic,526.96,426,13255,12
2025-04-15,PerformanceMax_Revenue,662.91,536,16675,15
2025-04-16,Search_Brand,477.56,378,11252,10
2025-04-16,Search_Generic,449.63,356,10593,9
2025-04-16,PerformanceMax_Revenue,565.99,449,13335,11
2025-04-17,Search_Brand,402.21,361,11190,9
2025-04-17,Search_Generic,496.97,447,13826,11
2025-04-17,PerformanceMax_Revenue,523.4,471,14561,12
2025-04-18,Search_Brand,513.19,421,12232,10
2025-04-18,Search_Generic,626.52,514,14934,13
2025-04-18,PerformanceMax_Revenue,1022.72,840,24378,21
2025-04-19,Search_Brand,497.18,423,10543,10
2025-04-19,Search_Generic,523.87,445,11109,10
2025-04-19,PerformanceMax_Revenue,774.13,658,16415,16
2025-04-20,Search_Brand,404.59,338,10948,9
2025-04-20,Search_Generic,398.78,333,10791,9
2025-04-20,PerformanceMax_Revenue,569.86,476,15421,12
2025-04-21,Search_Brand,642.66,527,17496,14
2025-04-21,Search_Generic,563.88,463,15351,12
2025-04-21,PerformanceMax_Revenue,957.81,786,26076,22
2025-04-22,Search_Brand,628.6,534,13560,14
2025-04-22,Search_Generic,639.59,543,13797,15
2025-04-22,PerformanceMax_Revenue,955.38,812,20609,22
2025-04-23,Search_Brand,1094.52,938,27298,25
2025-04-23,Search_Generic,729.75,625,18201,16
2025-04-23,PerformanceMax_Revenue,971.06,832,24219,22
2025-04-24,Search_Brand,683.38,568,17228,14
2025-04-24,Search_Generic,699.75,582,17641,15
2025-04-24,PerformanceMax_Revenue,895.35,744,22572,19
2025-04-25,Search_Brand,412.75,360,9444,10
2025-04-25,Search_Generic,533.5,465,12207,13
2025-04-25,PerformanceMax_Revenue,774.14,675,17714,19
2025-04-26,Search_Brand,333.14,290,8755,7
2025-04-26,Search_Generic,361.12,314,9491,7
2025-04-26,PerformanceMax_Revenue,482.79,421,12689,10
2025-04-27,Search_Brand,314.21,254,6288,7
2025-04-27,Search_Generic,392.5,317,7854,9
2025-04-27,PerformanceMax_Revenue,534.1,432,10688,12
2025-04-28,Search_Brand,565.62,495,13366,12
2025-04-28,Search_Generic,465.85,407,11008,10
2025-04-28,PerformanceMax_Revenue,698.78,611,16512,15
2025-04-29,Search_Brand,487.75,395,11788,10
2025-04-29,Search_Generic,607.62,492,14685,12
2025-04-29,PerformanceMax_Revenue,734.08,595,17741,15
2025-04-30,Search_Brand,624.62,510,12310,12
2025-04-30,Search_Generic,713.85,583,14068,14
2025-04-30,PerformanceMax_Revenue,626.51,512,12347,12
2025-05-01,Search_Brand,533.11,478,14422,12
2025-05-01,Search_Generic,440.65,395,11920,10
2025-05-01,PerformanceMax_Revenue,612.2,549,16561,14
2025-05-02,Search_Brand,370.84,317,8537,9
2025-05-02,Search_Generic,516.0,442,11879,13
2025-05-02,PerformanceMax_Revenue,584.53,500,13456,14
2025-05-03,Search_Brand,481.09,381,10637,10
2025-05-03,Search_Generic,566.78,449,12532,12
2025-05-03,PerformanceMax_Revenue,779.9,619,17244,17
2025-05-04,Search_Brand,560.71,487,12521,14
2025-05-04,Search_Generic,512.96,445,11455,13
2025-05-04,PerformanceMax_Revenue,837.84,727,18710,21
2025-05-05,Search_Brand,531.77,451,11384,13
2025-05-05,Search_Generic,597.04,507,12782,14
2025-05-05,PerformanceMax_Revenue,666.92,566,14278,16
2025-05-06,Search_Brand,602.88,492,14042,12
2025-05-06,Search_Generic,745.45,609,17362,15
2025-05-06,PerformanceMax_Revenue,831.14,679,19358,17
2025-05-07,Search_Brand,663.56,535,16349,14
2025-05-07,Search_Generic,660.45,532,16272,14
2025-05-07,PerformanceMax_Revenue,849.79,685,20937,18
2025-05-08,Search_Brand,551.7,464,12766,12
2025-05-08,Search_Generic,425.47,358,9845,9
2025-05-08,PerformanceMax_Revenue,749.03,630,17333,16
2025-05-09,Search_Brand,635.79,543,16481,16
2025-05-09,Search_Generic,663.13,566,17190,17
2025-05-09,PerformanceMax_Revenue,691.81,591,17933,18
2025-05-10,Search_Brand,567.47,446,10876,11
2025-05-10,Search_Generic,565.65,444,10841,11
2025-05-10,PerformanceMax_Revenue,635.03,499,12171,12
2025-05-11,Search_Brand,445.43,345,9770,10
2025-05-11,Search_Generic,559.29,434,12268,12
2025-05-11,PerformanceMax_Revenue,629.44,488,13806,14
2025-05-12,Search_Brand,657.25,526,15517,15
2025-05-12,Search_Generic,476.34,381,11246,11
2025-05-12,PerformanceMax_Revenue,668.6,535,15785,15
2025-05-13,Search_Brand,489.17,406,11422,12
2025-05-13,Search_Generic,536.01,445,12516,13
2025-05-13,PerformanceMax_Revenue,650.33,539,15186,16
2025-05-14,Search_Brand,557.35,480,15524,13
2025-05-14,Search_Generic,690.79,595,19241,16
2025-05-14,PerformanceMax_Revenue,590.93,509,16459,13
2025-05-15,Search_Brand,777.01,670,20896,19
2025-05-15,Search_Generic,620.49,535,16686,15
2025-05-15,PerformanceMax_Revenue,1019.6,879,27420,25
2025-05-16,Search_Brand,567.27,462,11982,14
2025-05-16,Search_Generic,877.51,715,18536,23
2025-05-16,PerformanceMax_Revenue,725.09,591,15316,19
2025-05-17,Search_Brand,457.19,374,11331,9
2025-05-17,Search_Generic,413.26,338,10242,8
2025-05-17,PerformanceMax_Revenue,420.5,344,10422,9
2025-05-18,Search_Brand,613.39,482,15152,11
2025-05-18,Search_Generic,476.76,375,11776,9
2025-05-18,PerformanceMax_Revenue,743.98,585,18377,14
2025-05-19,Search_Brand,509.28,413,11282,9
2025-05-19,Search_Generic,658.41,533,14586,12
2025-05-19,PerformanceMax_Revenue,586.2,475,12986,11
2025-05-20,Search_Brand,705.17,626,16250,18
2025-05-20,Search_Generic,572.08,508,13183,14
2025-05-20,PerformanceMax_Revenue,952.59,846,21952,24
2025-05-21,Search_Brand,743.66,593,15977,14
2025-05-21,Search_Generic,669.63,534,14386,12
2025-05-21,PerformanceMax_Revenue,724.31,578,15561,13
2025-05-22,Search_Brand,610.89,530,13976,14
2025-05-22,Search_Generic,656.58,570,15021,15
2025-05-22,PerformanceMax_Revenue,699.12,607,15994,16
2025-05-23,Search_Brand,465.81,394,12045,11
2025-05-23,Search_Generic,570.57,482,14753,13
2025-05-23,PerformanceMax_Revenue,665.54,563,17209,16
2025-05-24,Search_Brand,540.41,445,14499,12
2025-05-24,Search_Generic,420.97,347,11294,9
2025-05-24,PerformanceMax_Revenue,619.04,510,16608,14
2025-05-25,Search_Brand,565.71,435,11012,12
2025-05-25,Search_Generic,480.1,369,9345,10
2025-05-25,PerformanceMax_Revenue,595.6,458,11594,13
2025-05-26,Search_Brand,553.25,408,11992,11
2025-05-26,Search_Generic,559.27,412,12123,11
2025-05-26,PerformanceMax_Revenue,728.82,537,15798,15
2025-05-27,Search_Brand,547.21,444,12983,13
2025-05-27,Search_Generic,503.7,409,11951,12
2025-05-27,PerformanceMax_Revenue,762.23,619,18085,18
2025-05-28,Search_Brand,586.91,492,12636,12
2025-05-28,Search_Generic,633.96,532,13650,13
2025-05-28,PerformanceMax_Revenue,692.97,581,14920,14
2025-05-29,Search_Brand,496.24,404,11030,10
2025-05-29,Search_Generic,492.07,401,10937,10
2025-05-29,PerformanceMax_Revenue,629.55,513,13993,13
2025-05-30,Search_Brand,467.92,375,10333,9
2025-05-30,Search_Generic,484.96,389,10709,10
2025-05-30,PerformanceMax_Revenue,813.19,653,17958,17
2025-05-31,Search_Brand,561.38,473,11421,14
